symbol,direction,score,entry_price,exit_price,pnl_usdt,pnl_pct,hold_candles,exit_reason,slippage_pct,leverage,margin,trail_pct,is_low_liq
SUIUSDT,SHORT,66,0.9625223285501242,0.915039547054958,9.866323115161572,4.933161557580786,11,take_profit,0.07035625517812645,20,10.0,0.015,False
SUIUSDT,LONG,73,0.9001142719453107,0.9033,6.3706472357647055,0.3539248464313725,24,max_hold,0.07035625517812645,20,90.0,0.015,False
SUIUSDT,SHORT,76,0.9320730010216963,0.9459817235692699,-11.937882575572916,-1.4922353219466147,7,trail_stop,0.07035625517812645,20,40.0,0.015,False
SUIUSDT,SHORT,125,0.9584387248710917,0.9510131268014912,5.423318688859821,0.7747598126942601,12,trail_stop,0.07035625517812645,10,70.0,0.015,False
SUIUSDT,SHORT,93,0.9845068501739852,0.9586309826714166,10.513230049337201,2.6283075123343007,23,trail_stop,0.07035625517812645,20,20.0,0.015,False
SUIUSDT,SHORT,70,0.9788108604805302,0.9945239225160943,-6.421286346516446,-1.6053215866291115,4,trail_stop,0.07035625517812645,20,20.0,0.015,False
SUIUSDT,SHORT,70,0.9822084683678541,0.9693,2.6284579666278423,1.3142289833139211,11,end_of_data,0.07035625517812645,20,10.0,0.015,False
LINKUSDT,SHORT,79,8.955119293339333,8.9815353175243,-0.8849471454148257,-0.2949823818049419,7,trail_stop,0.06562556255625251,30,10.0,0.015,False
LINKUSDT,LONG,77,8.70871139270927,8.646085016719587,-2.1573700114386503,-0.7191233371462168,2,trail_stop,0.06562556255625251,30,10.0,0.015,False
LINKUSDT,LONG,67,8.635653198774847,8.565844924593158,-9.700473964136421,-0.8083728303447018,10,trail_stop,0.06562556255625251,30,40.0,0.015,False
LINKUSDT,LONG,115,8.227006022853299,8.436894604537803,35.717004891214955,2.5512146350867826,23,trail_stop,0.06562556255625251,20,70.0,0.015,False
LINKUSDT,LONG,83,8.091306482988298,8.49029634347022,14.793279477947793,4.931093159315932,21,take_profit,0.06562556255625251,30,10.0,0.015,False
LINKUSDT,SHORT,112,8.507399091631573,8.480811930490548,1.8751085393780071,0.3125180898963345,8,trail_stop,0.06562556255625251,20,30.0,0.015,False
LINKUSDT,SHORT,81,8.616341763996399,8.750979112946894,-4.687744032383223,-1.562581344127741,1,trail_stop,0.06562556255625251,30,10.0,0.015,False
LINKUSDT,SHORT,88,8.965112730783078,9.082235931703757,-2.6128662168077,-1.3064331084038499,0,trail_stop,0.06562556255625251,20,10.0,0.015,False
LINKUSDT,SHORT,66,9.27390994779478,9.416348493344078,-3.071812134280398,-1.535906067140199,0,trail_stop,0.06562556255625251,20,10.0,0.015,False
LINKUSDT,SHORT,69,9.43832681177758,9.584462841124783,-21.676558267805028,-1.548325590557502,8,trail_stop,0.06562556255625251,20,70.0,0.015,False
LINKUSDT,LONG,110,9.066946332223221,8.995023089052205,-3.172986385301791,-0.7932465963254478,12,trail_stop,0.06562556255625251,20,20.0,0.015,False
LINKUSDT,LONG,89,8.807761746834203,8.684189302508168,-14.029948570129164,-1.4029948570129165,10,trail_stop,0.06562556255625251,20,50.0,0.015,False
LINKUSDT,LONG,116,8.700697510557525,8.595315396076773,-9.689532532570468,-1.2111915665713084,5,trail_stop,0.06562556255625251,20,40.0,0.015,False
LINKUSDT,LONG,139,8.287604946700627,8.401457875362285,27.475471959358615,1.3737735979679306,13,trail_stop,0.06562556255625251,20,100.0,0.015,False
LINKUSDT,SHORT,65,9.04625000268265,8.917548353258324,11.381657538640575,1.422707192330072,22,trail_stop,0.06562556255625251,20,40.0,0.015,False
LINKUSDT,LONG,74,8.6276582360036,8.652468040355535,0.5751225575534082,0.2875612787767041,1,trail_stop,0.06562556255625251,20,10.0,0.015,False
LINKUSDT,SHORT,98,9.075248678941081,9.084117593569756,-1.3681697239830701,-0.09772640885593359,8,trail_stop,0.06562556255625251,20,70.0,0.015,False
LINKUSDT,LONG,70,8.623655610981098,8.644593211649866,0.48558526947914626,0.24279263473957316,5,trail_stop,0.06562556255625251,20,10.0,0.015,False
LINKUSDT,SHORT,127,9.136330324451375,9.163339549327633,-2.956244347248855,-0.2956244347248855,6,trail_stop,0.06562556255625251,20,50.0,0.015,False
LINKUSDT,SHORT,101,9.440223920574528,9.60120470184699,-17.052644368065472,-1.7052644368065473,4,trail_stop,0.06562556255625251,20,50.0,0.015,False
LINKUSDT,SHORT,101,9.43969933994125,9.242,12.566036236222688,2.0943393727037813,24,max_hold,0.06562556255625251,20,30.0,0.015,False
LINKUSDT,LONG,79,8.925853800180017,8.812496613863456,-2.5399740765253136,-1.2699870382626568,0,trail_stop,0.06562556255625251,20,10.0,0.015,False
LINKUSDT,LONG,80,8.747348463897502,8.784,5.866023373285726,0.419001669520409,24,max_hold,0.06562556255625251,20,70.0,0.015,False
LINKUSDT,LONG,98,8.55561098559856,8.632780968591357,2.705942911243662,0.901980970414554,13,trail_stop,0.06562556255625251,30,10.0,0.015,False
LINKUSDT,SHORT,70,8.9256577460419,9.001848639513499,-6.828932557301906,-0.8536165696627382,8,trail_stop,0.06562556255625251,20,40.0,0.015,False
BTCUSDT,SHORT,81,68180.91770990835,67452.5327888303,3.2049359800808066,1.0683119933602687,9,trail_stop,0.060072044448536685,30,10.0,0.015,False
BTCUSDT,LONG,105,64961.625347189154,65532.65053438467,7.032153941883803,0.8790192427354755,23,trail_stop,0.060072044448536685,10,80.0,0.015,False
BTCUSDT,LONG,95,64403.61758540542,63693.17065424603,-19.856096971433146,-1.1031164984129527,13,trail_stop,0.060072044448536685,30,60.0,0.015,False
BTCUSDT,LONG,74,63062.14588716739,64392.2,18.98204833833503,2.1091164820372255,24,max_hold,0.060072044448536685,30,30.0,0.015,False
BTCUSDT,SHORT,85,63851.619970801825,65806.67625266175,-9.185622617345995,-3.0618742057819985,7,hard_stop,0.060072044448536685,30,10.0,0.015,False
BTCUSDT,SHORT,98,65322.73571030754,65730.6680504671,-3.7469251928025225,-0.6244875321337537,17,trail_stop,0.060072044448536685,30,20.0,0.015,False
BTCUSDT,SHORT,79,66495.53076486594,67211.9348434969,-3.2321153183853726,-1.0773717727951242,1,trail_stop,0.060072044448536685,30,10.0,0.015,False
BTCUSDT,SHORT,73,68571.58288828662,69293.10797784451,-3.156665162885475,-1.052221720961825,0,trail_stop,0.060072044448536685,30,10.0,0.015,False
BTCUSDT,SHORT,118,69011.634246932,69788.06471788864,-10.125646660686783,-1.1250718511874203,4,trail_stop,0.060072044448536685,30,30.0,0.015,False
BTCUSDT,LONG,65,66951.29486573301,66812.18443019742,-0.20777855874867074,-0.20777855874867074,15,trail_stop,0.060072044448536685,10,10.0,0.015,False
BTCUSDT,LONG,111,66011.13042880337,65285.367171845675,-3.298367649106411,-1.0994558830354706,7,trail_stop,0.060072044448536685,30,10.0,0.015,False
BTCUSDT,LONG,89,65587.7762639833,64959.528027735796,-5.74724381920379,-0.9578739698672983,20,trail_stop,0.060072044448536685,30,20.0,0.015,False
BTCUSDT,LONG,112,63745.705956575795,64306.76689039664,3.52061947013683,0.8801548675342075,14,trail_stop,0.060072044448536685,5,80.0,0.015,False
BTCUSDT,SHORT,90,66831.32892279659,67067.00733484735,-0.3526466042939542,-0.3526466042939542,4,trail_stop,0.060072044448536685,10,10.0,0.015,False
BTCUSDT,SHORT,70,67494.1305249978,67134.03757710994,1.067034852029097,0.5335174260145484,20,trail_stop,0.060072044448536685,20,10.0,0.015,False
BTCUSDT,LONG,102,65604.1861157986,65399.75541518578,-0.9348368422038466,-0.3116122807346155,2,trail_stop,0.060072044448536685,30,10.0,0.015,False
BTCUSDT,SHORT,108,69064.25262818253,68282.3,11.322103670509254,1.1322103670509254,24,max_hold,0.060072044448536685,10,100.0,0.015,False
BTCUSDT,LONG,96,66530.14202249792,66871.93801342242,1.5412382141417087,0.5137460713805695,6,trail_stop,0.060072044448536685,30,10.0,0.015,False
BTCUSDT,SHORT,117,71245.92862666548,72117.55754652701,-17.127722402223256,-1.2234087430159468,6,trail_stop,0.060072044448536685,20,70.0,0.015,False
BTCUSDT,SHORT,109,73272.97622201461,72754.0,7.082777973179737,0.7082777973179737,24,max_hold,0.060072044448536685,10,100.0,0.015,False
BTCUSDT,LONG,79,70092.0804671362,69489.60289026883,-0.8595515682400854,-0.8595515682400853,0,trail_stop,0.060072044448536685,10,10.0,0.015,False
BTCUSDT,LONG,73,68262.53133187816,67994.9,-4.704742001031173,-0.39206183341926437,24,max_hold,0.060072044448536685,30,40.0,0.015,False
BTCUSDT,LONG,97,67854.43707600619,67147.37545306575,-3.1260813002476255,-1.042027100082542,22,trail_stop,0.060072044448536685,30,10.0,0.015,False
BTCUSDT,SHORT,93,68668.97458989114,69276.46630518424,-7.962002447671293,-0.8846669386301437,7,trail_stop,0.060072044448536685,30,30.0,0.015,False
