symbol,direction,score,entry_price,exit_price,pnl_usdt,pnl_pct,hold_candles,exit_reason,slippage_pct,leverage,margin,trail_pct,is_low_liq
u1000PEPEUSDT,SHORT,77,0.0033849171318527335,0.0033723,5.591184966097323,0.3727456644064882,24,max_hold,0.07218991893703937,30,50.0,0.012,False
u1000PEPEUSDT,LONG,78,0.0032713598884500515,0.0032591494095368144,-0.5598808750612126,-0.3732539167074751,0,trail_stop,0.07218991893703937,15,10.0,0.012,False
u1000PEPEUSDT,LONG,87,0.0032758653964224693,0.003256491774550114,-8.8710704781306,-0.59140469854204,14,trail_stop,0.07218991893703937,15,100.0,0.012,False
u1000PEPEUSDT,LONG,82,0.003269758733411349,0.00322911881770947,-7.457415488171941,-1.2429025813619903,6,trail_stop,0.07218991893703937,30,20.0,0.012,False
u1000PEPEUSDT,LONG,90,0.0032536598339269382,0.0032534,-0.19166153085494717,-0.007985897118956134,24,max_hold,0.07218991893703937,30,80.0,0.012,False
u1000PEPEUSDT,LONG,44,0.0032538467380339216,0.0032406812656097755,-4.855350660591146,-0.40461255504926213,5,trail_stop,0.07218991893703937,30,40.0,0.012,False
u1000PEPEUSDT,LONG,63,0.003248988247695768,0.003236947634690146,-4.447149236995141,-0.37059576974959507,18,trail_stop,0.07218991893703937,30,40.0,0.012,False
u1000PEPEUSDT,LONG,70,0.0032208234325409885,0.003206896430294244,-2.5944301272840113,-0.43240502121400193,1,trail_stop,0.07218991893703937,30,20.0,0.012,False
u1000PEPEUSDT,LONG,83,0.0032256938865507247,0.0032331,3.4439629315824964,0.2295975287721664,24,max_hold,0.07218991893703937,30,50.0,0.012,False
u1000PEPEUSDT,LONG,63,0.0032294723827679403,0.003217255249576455,-3.4047109153207082,-0.37830121281341206,11,trail_stop,0.07218991893703937,30,30.0,0.012,False
u1000PEPEUSDT,LONG,70,0.0032055123874833906,0.00318998659507922,-1.453040000543543,-0.48434666684784766,0,trail_stop,0.07218991893703937,30,10.0,0.012,False
u1000PEPEUSDT,LONG,78,0.0031980197440441335,0.0031848708213637247,-1.2334748124895254,-0.4111582708298418,18,trail_stop,0.07218991893703937,5,60.0,0.012,False
u1000PEPEUSDT,LONG,63,0.0031851682085271013,0.0031974,6.91242132590506,0.38402340699472554,24,max_hold,0.07218991893703937,30,60.0,0.012,False
u1000PEPEUSDT,SHORT,74,0.0032155431303336982,0.0032270521608097863,-16.106341928314176,-0.3579187095180928,16,trail_stop,0.07218991893703937,30,150.0,0.012,False
